"paper_id","title","abstract","year","journal","doi","mag_field_of_study","has_pdf_parse","has_pdf_parsed_abstract","has_pdf_parsed_body_text","s2_url","group_name","sample_share","field_count","field_share","seed","n_articles"
"153573210","Minimum wage increases in a recessionary environment","Do seemingly large minimum-wage increases in an environment of deep recession produce clearer evidence of disemployment than is often observed in the modern minimum wage literature? This paper uses three data sets to examine the employment effects of the most recent increases in the U.S. minimum wage. We focus on two high-risk groups – restaurant-and-bar employees and teenagers – for the years 2005–2010. Although the evidence for a general disemployment effect is not uniform, estimates do suggest the presence of a negative minimum wage effect in states hardest hit by the recession.",2013,"Labour Economics","10.1016/j.labeco.2013.02.004",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:153573210","Economics",0.25,5566,0.05894812649594374,21356,500
"157899889","The Research on the Path of Rural Bank’s Transformation Based on Bourdieu*’s Practice Theory: A Case Study of Wuwei Rural Bank in China","More than 1000 Chinese rural banks’ asset size exceeded trillion in 2015, but they have problems in low operating efficiency, information asymmetry between rural banks and villagers, poor public trust, insufficient absorption capacity and low social awareness. Should rural banks still stick to the rural areas? What’s the way to develop the rural financial market at present? With Bourdieu’s practice theory, this paper analyses the transformation practice of “the Bank-Government miaxture” model of the Wuwei Rural Bank in China. The Wuwei Rural Bank plants habitus, field and capital (mainly symbolic capital and social capital) into the transformation practice. This paper benefits from a particular ethnography enriched by the oral reviews and engaged observations in two years of fieldwork. Thirty-four depth interviews were conducted, involving the Wuwei Rural Bank’s staffs, the mayors of 21 towns, convenience stores staffs, school principals, clinic employees and many villagers. Analysing the capital and changing the habitus of the villagers makes the transformation successful. It gives a new perspective for the path of rural bank’s transformation.",2017,"Journal of Service Science and Management","10.4236/jssm.2017.103025",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:157899889","Economics",0.25,5566,0.05894812649594374,21356,500
"155365411","Climate change and sustainable welfare: the centrality of human needs","Since climate change threatens human well-being across the globe and into the future, we require a concept of well-being that encompasses an equivalent ambit. This article argues that only a concept of human need can do the work required. It compares need theory with three alternative approaches. Preference satisfaction theory is criticised on the grounds of subjectivity, epistemic irrationality, endogenous and adaptive preferences, the limitlessness of wants, the absence of moral evaluation and the non-specificity of future preferences. The happiness approach is found equally wanting. The main section shows how these deficiencies can be addressed by a coherent theory of need. Human needs are necessary pre-conditions to avoid serious harm and are universalisable, objective, empirically grounded, non-substitutable and satiable. They are broader than ‘material’ needs since a need for personal autonomy figures in all theoretical accounts. Whilst needs are universal, need satisfiers are most often contextual and relative to institutions and cultures. The satiability and non-substitutability of needs is critical for understanding sustainability. Finally, it is argued that human needs provide an indispensable foundation for many current ethical arguments for global and inter-generational justice in the face of threats from climate change. An appendix compares this theory with the capability approaches of Sen and Nussbaum and argues it to be more fundamental.",2015,"Cambridge Journal of Economics","10.1093/cje/bev039",,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:155365411","Economics",0.25,5566,0.05894812649594374,21356,500
"158576832","INVESTIGATING INDONESIA’S ENERGY TRADE EFFICIENCY: GRAVITY AND MALMQUIST INDEX APPROACH","This paper applies Gravity and Malmquist index approach to investigate energy trade efficiency between Indonesia and East Asia Countries ( i.e . Japan, South Korea, and China). Gravity model is employed to identify the inputs that will be used in computing the energy trade efficiency; meanwhile, Malmquist index approach to identify the energy trade efficiency by taking data from 2000-2015. One of the findings shows that the considered inputs that will be utilised are population of importer countries, Indonesian population, relative distance, and ratio of added value of industry sector towards GDP. In addition, the energy trade efficiency between Indonesia and East Asia countries from 2000 to 2015 was composed by technical change or technical/ potential change. China averagely had the highest efficiency and showed improvement like South Korea did. Japan showed, on the other hand, deterioration.",2018,"Journal of Indonesian Applied Economics",NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:158576832","Economics",0.25,5566,0.05894812649594374,21356,500
"198644945","A Note on “Risk Reduction in Large Portfolios: Why Imposing the Wrong Constraints Helps''","This note corrects an error in the proof of Proposition 2 of “Risk Reduction in Large Portfolios: Why Imposing the Wrong Constraint Helps” that appeared in the Journal of Finance, August 2003.",2019,"Journal of Finance","10.1111/jofi.12824",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:198644945","Economics",0.25,5566,0.05894812649594374,21356,500
"54961684","Bullying and Victimization in Rural Schools: Risks, Reasons, and Responses","Using multiple waves of large-scale administrative data sets, we compare student and parent reports of serious peer victimization in rural and urban schools in British Columbia (BC), Canada. Higher levels of risk are generally found for rural students relative to their urban counterparts. Rural parents report higher levels of serious peer victimization, while both urban and rural parents do not differ in their perceptions of school safety. Data from focus groups conducted with rural Ontario school and youth-serving agency staff, in addition to interviews with BC school staff, are used to interpret these findings. We also use the qualitative data to illuminate unique challenges and opportunities for accessing and implementing bullying prevention programs in rural schools. ::: ::: Keywords: mental health promotion; school-based programs; rural urban differences; access to servicesdifferences; access to services",2013,"Journal of Rural and Community Development",NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:54961684","Economics",0.25,5566,0.05894812649594374,21356,500
"17190790","The socioeconomics of food crop production and climate change vulnerability: a global scale quantitative analysis of how grain crops are sensitive to drought","Many studies warn that climate change may undermine global food security. Much work on this topic focuses on modelling crop-weather interactions but these models do not generally account for the ways in which socio-economic factors influence how harvests are affected by weather. To address this gap, this paper uses a quantitative harvest vulnerability index based on annual soil moisture and grain production data as the dependent variable in a Linear Mixed Effects model with national scale socio-economic data as independent variables for the period 1990–2005. Results show that rice, wheat and maize production in middle income countries were especially vulnerable to droughts. By contrast, harvests in countries with higher investments in agriculture (e.g. higher amounts of fertilizer use) were less vulnerable to drought. In terms of differences between the world’s major grain crops, factors that made rice and wheat crops vulnerable to drought were quite consistent, while those of maize crops varied considerably depending on the type of region. This is likely due to the fact that maize is produced under very different conditions worldwide. One recommendation for reducing drought vulnerability risks is coordinated development and adaptation policies, including institutional support that enables farmers to take proactive action.",2012,"Food Security","10.1007/s12571-012-0173-4",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:17190790","Economics",0.25,5566,0.05894812649594374,21356,500
"153004482","Federal Reserve Bank of Philadelphia or the Federal Reserve System. THE DEVELOPMENT AND REGULATION OF CONSUMER CREDIT REPORTING IN AMERICA","In the United States today, there is at least one credit bureau file, and probably three, for every credit-using individual in the country. Over 2 billion items of information are added to these files every month, and over 2 million credit reports are issued every day. Real-time access to credit bureau information has reduced the time required to approve a loan from a few weeks to just a few minutes. But credit bureaus have also been criticized for furnishing erroneous information and for compromising privacy. The result has been 30 years of regulation at the state and federal levels. ; This paper describes how the consumer credit reporting industry evolved from a few joint ventures of local retailers around 1900 to a high technology industry that plays a supporting role in America's trillion dollar consumer credit market. In many ways the development of the industry reflects the intuition developed in the theoretical literature on information-sharing arrangements. But the story is richer than the models. Credit bureaus have changed as retail and lending markets changed, and the impressive gains in productivity at credit bureaus are the result of their substantial investments in technology. ; Credit bureaus obviously benefit when their data are more reliable, but should we expect them to attain the socially efficient degree of accuracy? There are plausible reasons to think not, and this is the principal economic rationale for regulating the industry. An examination of the requirements of the Fair Credit Reporting Act reveals an attempt to attain an appropriate economic balancing of the benefits of a voluntary information sharing arrangement against the cost of any resulting mistakes.",2002,NA,"10.2139/ssrn.414481",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:153004482","Economics",0.25,5566,0.05894812649594374,21356,500
"21349973","The Role of Misconceptions in Support for Regressive Tax Reform","In this paper, I use data from an exceptionally detailed survey of attitudes toward taxation in the United States to investigate the relative importance of one particular misconception—that high–income people would pay more tax under an apparently regressive reform, mostly because many people believe that the distribution of the burden of the existing income tax is regressive—in explaining public support for a fl at tax and a retail sales tax. I find that this policy misconception is strongly associated with support for replacing the existing income tax with either of these two alternatives. A similar misconception about the distributional impact of the estate tax explains some of the support for eliminating that tax.",2006,"National Tax Journal","10.17310/ntj.2006.1.03",,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:21349973","Economics",0.25,5566,0.05894812649594374,21356,500
"2943707","Quality management in sports tourism","Research question: While quality management literature has addressed products and services separately, the founders of total quality presented this management philosophy as universally oriented. The purpose of this study is to empirically test the Deming management model (DMM).Research methods: We tested the proposed research model using structural equation modeling, based on data collected from golf courses and ski resorts, in three different countries.Results and findings: The results support the application of the model to services, in general, and sports tourism, in particular.Implications: Our conclusions reinforce the recognition of the method's effectiveness and identify the cause–effect patterns, within its basic scope, highlighting the importance of leadership in the success of a quality improvement program. Lastly, a discrepancy of this study is the incapability to support the relationship between continuous improvement and customer satisfaction. Nevertheless, the results should be interpreted w...",2014,"European Sport Management Quarterly","10.1080/16184742.2014.926959",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:2943707","Economics",0.25,5566,0.05894812649594374,21356,500
"154920323","An asymmetric model on Seigniorage and the dynamics of net foreign assets","The emergence of international current account imbalances has dominated the economic debate for several years and has been considered one of the main reasons for the turbulences in the world economy since 2007. Economic theory suggests that an economy cannot run persistent current account deficits without depleting its net foreign assets. Nevertheless, for most of the 2000s, the US net foreign liabilities grew at a rate below the one of the cumulative current account deficit. To investigate on the mechanisms that allow the USA to do so, this paper sets up a two-country DGE model with asymmetric liquidity constraints. The model will show that there is a permanent wealth transfer from the world to the USA. The unique position of the USA not only allows them to run persistent current account deficits, but also imposes a permanent decay on the American current account. As the issuer of the world key currency in an asymmetric world monetary system, the USA can make use of Seigniorage and valuation effects to be able to run a continuous current account deficit. These mechanisms work in favour of their net foreign bond holdings, but let their current account further deteriorate. The corresponding one-way capital flows were part of the distortions that laid the ground for the world financial crisis 2007–2009. Future will show if a multi polar world with several (regional) reserve currencies emerges.",2015,"International Review of Economics","10.1007/s12232-014-0214-8",,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:154920323","Economics",0.25,5566,0.05894812649594374,21356,500
"15636536","Optimal portfolio selection under vanishing fixed transaction costs","In this paper, asymptotic results in a long-term growth rate portfolio optimization model under both fixed and proportional transaction costs are obtained. More precisely, the convergence of the model when the fixed costs tend to zero is investigated. A suitable limit model with purely proportional costs is introduced and an optimal strategy is shown to consist of keeping the risky fraction process in a unique interval $[A,B]\subseteq\,]0,1[$ with minimal effort. Furthermore, the convergence of optimal boundaries, asymptotic growth rates, and optimal risky fraction processes is rigorously proved. The results are based on an in-depth analysis of the convergence of the solutions to the corresponding HJB-equations.",2016,"arXiv: Portfolio Management","10.1017/apr.2017.36",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:15636536","Economics",0.25,5566,0.05894812649594374,21356,500
"17960784","Innovation strategy , firm survival and relocation : The case of Hong Kong ‐ owned manufacturing in","Based on a survey adapted from the Fourth European Community Innovation Survey (CIS-4), this study finds that, in the changing manufacturing environment of Guangdong Province in China, Hong Kong-owned businesses that generate a higher share in new product sales as a percentage of total sales or engage in R&D or collaborative innovation activities in China are more likely to survive and remain in Guangdong. The study fills a gap in the literature by investigating the effects of innovation on the survival and relocation of Hong Kong-owned manufacturing firms in Guangdong. The results support policy initiatives that strengthen collaborative ties among key innovation system actors.",2012,"Research Policy","10.1016/j.respol.2011.06.003",,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:17960784","Economics",0.25,5566,0.05894812649594374,21356,500
"67846143","VALUING CULTURAL HERITAGE IN A MULTI ATTRIBUTE FRAMEWORK: MICROECONOMIC PERSPECTIVES AND POLICY IMPLICATIONS","The paper addresses the main implications of adopting a microeconomic applied perspective for management and policy aspects of cultural built heritage. Within this framework, the rationale for analysing cultural built heritage as a multi-attribute mixed capital good and for implementing experiment-based valuation tools is addressed. The analysis of the multi-faceted set of services provided by built heritage is crucial for linking supply and demand considerations and for implementing innovative policy strategies at the level of individual site. Discrete choice multi-attribute valuation methods are thus presented, investigated and implemented as a practical and sound tool for applied economic analysis in the field. Results deriving from a stated preference analysis on visitors of a worldwide known site in Italy are discussed, focusing on the role of valuation experiments for the analysis of user preferences and for the associated decision making process.",2003,"Journal of Socio-economics","10.1016/j.socec.2003.08.009",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:67846143","Economics",0.25,5566,0.05894812649594374,21356,500
"147161701","Mr. Winterkorn’s Pay: A Typology of Justification Patterns of Income Inequality","This article develops a typology of justification patterns of income inequality by means of analysing the discourse surrounding executive pay in Germany. The case of a public debate about the record salary of the car manufacturer VW’s CEO, Martin Winterkorn, in 2012 and 2013, is identified as a rich source for a reconstruction of specific argumentative patterns and their underlying premises. The typology presents five justification patterns, (i) equality of opportunity, (ii) desert, (iii) procedure of salary determination, (iv) harmful consequences of income inequality, and (v) need. Further cross-patterns are identified. A key finding is the crucial – but often not explicit – role of factual, definitional or behavioural premises. It is argued that unveiling the structure of justification patterns of income inequality can provide a key tool in scrutinizing as well as in further analysing public debates about income inequality.",2016,"Social Justice Research","10.1007/s11211-016-0264-z",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:147161701","Economics",0.25,5566,0.05894812649594374,21356,500
"156759578","Paving the Delaware Way: Legislative and Equitable Limits On Bylaws After ATP","In ATP Tour, Inc. v. Deutscher Tennis Bund, the Delaware Supreme Court held that a private company’s fee-shifting bylaw was facially valid. And before that decision, Delaware courts similarly upheld companies’ use of forum-selection bylaws requiring that intra-corporate disputes be litigated in a single designated forum. Many interpreted these holdings as broad endoresements of bylaws that could regulate the litigation process itself and a move by the Delaware courts to curtail shareholder litigation. Indeed, the Delaware legislature itself responded to ATP, amending the state’s corporate law to explicitly prohibit Delaware companies from adopting fee-shifting bylaws for shareholder litigation. But the legislature simultaneously allowed Delaware companies to adopt forum-selection bylaws. In this Article, we show that ATP and caselaw related to forumselection bylaws will not result in calamity for investors or provide a silver bullet for companies to end shareholder and securities litigation. Rather, when carefully and fairly read, these decisions simply reaffirm the Delaware Way, under which corporate managers are vested with broad legal authority, but that authority is tempered by principles of equity. Using ATP and fee-shifting bylaws as a point of departure, we provide a template for equitable analysis of not only fee-shifting bylaws, but also forum-selection bylaws and other bylaws relating to litigation. Furthermore, as we argue in this Article, had equitable principles been properly applied to fee-shifting bylaws, equitable principles would have likely prevented fee-shifting bylaws from extinguishing meritorious shareholder or securities litigation anyway. In fact, the only kind of feeshifting bylaw that would likely have survived equitable scrutiny is one   Michael J. Kaufman is a Professor of Law and the Associate Dean of Academic Affairs at Loyola University Chicago School of Law. John M. Wunderlich is the Institute Scholar for the Institute for Investor Protection at Loyola University Chicago School of Law. We thank Chancellor Andre Bouchard, Ed Labaton, Mark Lebovitch, Theodore Mirvis, and participants at the Institute for Law and Economic Policy symposium for their helpful comments. Washington University Open Scholarship 336 WASHINGTON UNIVERSITY LAW REVIEW [VOL. 93:335 that already exists under Delaware’s Rule 11—one that provides that a neutral arbiter can approve of two-way shifting of reasonable fees in response to frivolous litigation. Ultimately, perhaps the most compelling case for legislation barring fee-shifting bylaws in other states that follow the Delaware Way is that doing so may spare litigants and the system the lengthy, common-law process that will likely arrive at the state of the law already in place.",2015,"Washington University Law Review",NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:156759578","Economics",0.25,5566,0.05894812649594374,21356,500
"210075481","Technology Access, Inclusive Growth and Poverty Reduction in Nigeria: Evidence from Error Correction Modeling Approach","This study examines the role of information and communication technology (ICT), access to electricity and transport infrastructure in reducing poverty and promoting inclusive growth in Nigeria for the period 1980-2014 using the error correction modeling approach (ECM). The results indicate that access to electricity and transport infrastructure is negative and statistically significant in both the incidence and the depth of poverty reduction and therefore conclude that this lead to inclusive growth. In particular, we show that access to ICT negatively influences the incidence of poverty, but the relationship is not robust when the measure of poverty is the poverty gap. JEL Classification: O3, O33, O4, O40",2019,"Zagreb International Review of Economics and Business","10.2478/zireb-2019-0017",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:210075481","Economics",0.25,5566,0.05894812649594374,21356,500
"56395327","Evidence on the Future Prospects of Indian Thermal Power Sector in the Perspective of Depleting Coal Reserve","Increasing industrial growth throughout the world largely depends on availability of electricity. The overall situation in the power sector provides an optimistic view. However, insight into the thermal power industry provides a bleak picture. Thermal power stations mostly depend upon coal as a basic raw material. Economists project that India has a little over 250 billion metric tons of coal reserve to sustain continued and progressive demand for thermal power generation in the next 40-50 years. Indian thermal stations have started importing expensive coal from other countries to maintain generation and supply. Every thermal power station emits CO2. Suspended Particulate Matter (SPM), fly ash and effluents create health hazards and contribute to global warming. This paper develops a model based on Auto Regressive Integrated Moving Average (ARIMA) to depict the future prospects of coal based thermal power sector of India. The evidence shows that India needs to identify alternative sources of power generation to grow without damaging world and maintaining sustainability.",2012,"The Global Journal of Business Research",NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:56395327","Economics",0.25,5566,0.05894812649594374,21356,500
"15189179","The Role of Gender Inequalities in Explaining Income Growth, Poverty and Inequality: Evidence from Latin American Countries","This Working Paper investigates the possible link between gender inequalities in the labour market and significant economic outcomes such as income growth, poverty and inequality indicators. Our analysis is based on microsimulations for eight Latin American countries. We consider four aspects of gender inequalities: differences in labour market participation, differences in occupational status, wage discrimination and differences in characteristics. Our findings highlight the relevance of gender equality, especially an increase in women?s access to the labour market, in bringing about a reduction in poverty and inequality.",2009,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:15189179","Economics",0.25,5566,0.05894812649594374,21356,500
"54777075","Free Movement of Skilled Labor Within the Asean Economic Community","This study discusses how the free movement of skilled labor policy under the ASEAN Economic Community (AEC) scenario enhances opportunities for labor mobility from low-skilled labor countries, what challenges will be faced, and how this policy impacts their economies. The implementation of the AEC’s free movement of skilled labor policy is projected to face challenges such as mismatched labor qualifications, fulfilling ASEAN commitment, time for implementation of ASEAN commitments, and controlling the flow of illegal migrant workers. However, ASEAN leaders already set some supporting policies to overcome challenges from this system by improving labor market information, encouraging language and skills training, managing government and public supports, expanding mutual recognition arrangements and enhancing social protection for migrant workers. If these supporting policies can be implemented, the AEC’s free movement of skilled labor policy will improve the quality of human resources in ASEAN, especially from lower-middle income countries including Indonesia, Cambodia, Laos, Vietnam, the Philippines, and Thailand. As the results, those six countries are expected to increase the high-skilled employment rates by 0.3 to 1.4 percent and the wage rates up to 10-20 percent in 2025. Thus, the projected increases in the employment and wage rates of ASEAN skilled labor will induce an expansion of the ASEAN economic growth to 7.1 percent in 2025.",2018,"Economics Development Analysis Journal","10.15294/edaj.v6i2.22217",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:54777075","Economics",0.25,5566,0.05894812649594374,21356,500
"150572196","Gifts of the Heart… and Other Tissues: Legalizing the Sale of Human Organs and Tissues","""We buy and sell body parts all the time; we just don 't call it that. * I. INTRODUCTION Imagine a scenario in which a young individual tragically dies, but in a way diat preserves almost all of her internal organs.2 Further, imagine that after she is declared brain dead at the hospital, her family decides to donate her organs.3 Despite this magnanimous decision which will save others' lives, the family must bear all expenses for the funeral and other final expenses4 because, under current law, the family is prohibited from receiving anything in compensation for the donation.5 Yet, at the same time, thousands of dollars are changing hands between doctors, hospitals, medical transport companies, and insurance companies in completely legal business transactions for these donated organs.6 This scenario is actually not imaginary at all, but is the established system of organ and tissue transfer under current law. Federal and state laws prohibit the receipt of consideration for an organ donation.7 However, to say that organs are not being bought and sold is to ignore reality.8 While most people are somewhat aware of black market transactions in various human tissues - mostly internal organs - fewer are aware that a massive and legitimate industry has been built around the trade of human remains.9 The same federal and state laws that prohibit donors from receiving compensation for their organs and tissues facilitate this industry by providing recovery of costs to anyone who removes, stores, transports, processes, or transplants the organ or tissue.10 Understandably, these provisions are essential to facilitate organ donations as doctors, hospitals, medical transportation companies, and tissue banks need to earn money to operate. However, given that the demand for organs11 and tissues12 is greater than die supply, diese same doctors, hospitals, and medical companies inflate die costs of dieir ""services"" to capture the entire value of the organ.13 Despite the billions of dollars changing hands in transactions for human tissues and organs,14 the donors themselves are prohibited from receiving any compensation.15 This Comment argues that the donors, as the most rightful owners of the value of dieir organs and tissues, have a right to participate in this industry. The literature advocating the removal of restrictions on human-organ and tissue sales has mostly done so on die grounds diat it is justified by die need to eliminate die organ shortage.16 While this is a valid consideration, it sidesteps die educai objections to die sale of human organs and tissues by arguing that die ends justify die means, and any ediical objections to organ sales are outweighed by die practical need to save lives. In contrast, this Comment attempts to focus more direcdy on the ethical dilemma by considering die question whedier an individual should have die right to claim die value of his or her own body. Ultimately, this Comment concludes diat while strong societal interests justify the prohibition of inter vivos sales, no such interests exist to prevent postmortem transfers. Subsequently, the current law merely transfers wealth from donors to doctors, hospitals, and medical companies and reduces individual autonomy by eliminating the contractual power of donors to control the future use of their organs. Thus, amending die law to allow postmortem organ sales would result in a more equitable legal structure and likely save more lives. Part II of this Comment outlines the current statutory and jurisprudential frameworks surrounding the law's treatment of organ transplantation and the human body more generally. Part III briefly discusses various proposals for organ and tissue sales and their criticisms. Part IV discusses the societal interests supporting the prohibition on organ and tissue sales. Part V analyzes these arguments in light of the current legal structure and argues that an individual should have the right to capture the market value of the rights to her body upon her death since this would provide for a more equitable distribution of wealth and would increase autonomy. …",2012,"BYU Law Review",NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:150572196","Economics",0.25,5566,0.05894812649594374,21356,500
"53941394","Net job creation in the U.S. economy: lessons from monthly data, 1950-2011","In this paper, I study the monthly net job creation (NJC) at the aggregate level in the U.S. over the period 1950-2011. The paper has few important findings. First, NJC did not show a significant trend over the last 6 decades, which resulted in a fall in the NJC rate. Second, NJC is very volatile and it may change course even in the span of one month. Third, there is no clear pattern about the co-movement between NJC and the change in the unemployment rate in the U.S. Fourth, the average of total NJC and private NJC since late 2010 are significantly higher than their respective historical averages and the volatility in NJC since the end of the Great Recession is not unusual by historical standards. Fifth, the size of NJC in the first decade of the 21st century has been the lowest along the entire sample. Finally, the most frequent drop in the unemployment rate is by 0.1 percent, and drops of more than 0.2 percent should not be highly expected.",2014,"Applied Economics","10.1080/00036846.2014.907481",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:53941394","Economics",0.25,5566,0.05894812649594374,21356,500
"1162679","Wide Sense One-Dependent Processes with Embedded Harris Chains and Their Applications in Inventory Management","In this paper we consider stochastic processes with an embedded Harris chain. The embedded Harris chain describes the dependence structure of the stochastic process. That is, all the relevant information of the past is contained in the state of the embedded Harris chain. For these processes we proved a powerful reward theorem. Futher, we show how we can control these type of processes and give a formulation similar to semi-Markov decision processes. Finally we discuss a number of applications in inventory management.",2002,"SSRN Electronic Journal","10.2139/ssrn.1014558",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:1162679","Economics",0.25,5566,0.05894812649594374,21356,500
"738572","Sustaining Cooperation in Trust Games","It is well known in evolutionary game theory that population clustering in Prisoner's Dilemma games allows some cooperative strategies to invade populations of stable defecting strategies. We adapt this idea of population clustering to a two-person trust game. Without knowing it, players are typed based on their recent track record as to whether or not they are trusting (Players 1) and whether or not they are trustworthy (Players 2). They are then paired according to those types: trustors with trustworthy types, and similarly non-trustors with untrustworthy types. In the control comparisons, Players 1 are randomly repaired with Players 2 without regard to type. We ask: are there natural tendencies for people to cooperate more frequently in environments in which they experience more cooperation in comparison with controls?",2006,NA,"10.1111/j.1468-0297.2007.02075.x",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:738572","Economics",0.25,5566,0.05894812649594374,21356,500
"154598536","Consulting incentives in contests","We study an asymmetric contest where a favorite has the option to consult underdogs instead of taking part in the contest as a player. As a consultant, a favorite does not take part in the contest but communicates his superior knowlegde to underdogs in exchange for being compensated by them by a share of the prize they win in the smaller contest as consulted players. It is shown that the favorite has indeed consulting incentives if the number of underdogs is su¢ ciently high. Our paper, thus, explains the existence of consulting …rms in contests as an equilibrium outcome of an endogenous exit decision.",2009,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:154598536","Economics",0.25,5566,0.05894812649594374,21356,500
"200057359","Measuring the Economic, Environmental, and Social Sustainability of Short Food Supply Chains","The production and distribution of food are among the hot topics debated in the context of sustainable development. Short food supply chains (SFSCs) are now widely believed to be more sustainable in comparison to mass food delivery systems. To date, very little quantitative evidence exists on the impacts of various types of food supply chains. Using a cross-sectional quantitative approach, this study assesses the sustainability of distribution channels in short and long food supply chains based on 208 food producers across seven countries: France, Hungary, Italy, Norway, Poland, the United Kingdom, and Vietnam. Ten distribution channel types are used in this study. To provide a comprehensive sustainability assessment, a set of economic, social, and environmental indicators are applied. Indicators commonly used in the literature are used, supported by original indicators constructed specifically for the present study. In total, 486 chains are examined and the study confirms that individual producers participate simultaneously in several, short and long chains. Participation in SFSCs is beneficial for producers from an economic perspective. SFSCs allow producers to capture a large proportion of margin otherwise absorbed by different intermediaries. It appears, however, that ’longer’ supply channels generate lower environmental impacts per unit of production when measured in terms of food miles and carbon footprint. Finally, ambiguous results are found regarding social dimension, with significant differences across types of chains.",2019,"Sustainability","10.3390/su11154004",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:200057359","Economics",0.25,5566,0.05894812649594374,21356,500
"154817420","Options for sustainable development planning based on “GHGs emissions reduction allocation (GERA)” from a national perspective","Abstract Climate change phenomenon can be seen as a simple but daunting problem. The lack of equity in emission reduction burden sharing regime, will cause a need for a greater sacrifice for poor or less developed countries. Thus, the evaluation of different aspects of equity at a national scale and presenting a top–down model of equity for allocation of GHGs emission (such as GERA) in line with sustainable development is the main objective of this study. In this study, the five equity principles proposed in the literature namely (1) population distribution, (2) GHGs emissions, (3) GDP, (4) trend of economic growth and (5) per capita of carbon productivity as appropriate criteria of equity estimation. Due to the different decision makers' preferences, different weights are allocated to indicators and analyzed. Iran has been considered as a case study, and these criteria were applied at national level to propose an allowance allocation scheme. The result of applying GERA for Iran, at provincial level and under the five equity criteria, determines which provinces have to shoulder higher reduction burdens, and makes a room for less developed provinces for growth. Based on these results, this model demonstrated to be more sensitive to criteria selection rather than to the weight factors. In addition, shifting to low carbon technologies or renewables, careful evaluation of current emission–income pattern, improving of energy intensity and finally, adjustment of secondary industries (manufacturing) based on ecological and natural resources of each region are suggested as the most efficient approaches toward sustainability and green development for the case study.",2015,"Environment, Development and Sustainability","10.1007/s10668-015-9619-0",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:154817420","Economics",0.25,5566,0.05894812649594374,21356,500
"55433883","The Problems of Expert Witness in Criminal Law","The expert testimony is a potential problem in the future due to the impact of the advancement of science and technology. These progressions have an impact on the quality of the crime methods, thus it must be balanced with improving the quality and method of evidence evaluation that requires knowledge and expertise. This paper examines the place of expert witness to be considered as one of the evidence in criminal case investigation and criminal court. I argue that expert qualifications should be determined based on formal education, professional experiences, and the relevance of his expertise with the case. The Criminal Procedure Code (KUHAP) does not restrict the necessary knowledge, so that the expert testimony about criminal law can also become evidence. However, as one of the evidence that can punish or relieve someone, a testimony stated by an expert should be neutral and objective. This objectivity should be based on scientific arguments, not based on the interests of the party who summoned him/her. This study is descriptive analytic using normative juridical literature and empirical data. It also uses the primary data through guided in-depth interview to the judges, public prosecutors, lawyers, and criminal law experts.",2014,"Indonesia Law Review","10.15742/ilrev.v4n3.115",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:55433883","Economics",0.25,5566,0.05894812649594374,21356,500
