"paper_id","title","abstract","year","journal","doi","mag_field_of_study","has_pdf_parse","has_pdf_parsed_abstract","has_pdf_parsed_body_text","s2_url","seed"
"18586120","Underwater event identification and determination in UWSNs","This paper proposes to detect event coverage and determines event sources. Generally, an appropriate sensor node is selected as the relay node for gathering and routing sensory data to sink node(s). When sensory data are collected at sink node(s), the event coverage is detected and represented as a weighted graph. Event sources are determined which correspond to the barycenters in this graph. Experiments show that this technique is more energy efficient, especially when the network topology is relatively steady.",2016,"2016 IEEE 14th International Conference on Industrial Informatics (INDIN)","10.1109/INDIN.2016.7819309",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:18586120",21356
"30353958","Coherent perfect absorption mediated anomalous reflection and refraction","We demonstrate bending of light on the same side of the normal in a free standing corrugated metal film under bi-directional illumination. Coherent perfect absorption (CPA) is exploited to suppress the specular zeroth order leading to effective back-bending of light into the `-1' order, while the `+1' order is resonant with the surface mode. The effect is shown to be phase sensitive yielding CPA and superscattering in the same geometry.",2012,"Optics letters","10.1364/OL.37.004452",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:30353958",21356
"9980307","Criteria predicting the absence of spermatozoa in the Sertoli cell-only syndrome can be used to improve success rates of sperm retrieval","In patients with non-obstructive azoospermia, testicular sperm extraction (TESE) is a method of choice to recover spermatozoa as a male therapeutic approach in intracytoplasmic sperm injection (ICSI) programmes. However, the efficacy of TESE in this indication is burdened by a frequent failure of sperm recovery, which renders useless both the invasive testicular intervention and ovarian stimulation of the patient's spouse. One of the most frequent pathological pictures characterizing complete absence of spermatozoa is germinal aplasia (Sertoli cell- only syndrome or SCOS). Two different histological patterns of SCOS have been already described during the past five decades. These two patterns can be characterized as the congenital (pure) and the secondary (mixed) forms. Both patterns, with different prognosis to retrieve spermatozoa by therapeutic testicular biopsy, are frequently confused when TESE is performed during ICSI programmes. Useful criteria to predict the absence of spermatozoa can be obtained by a definite recognition of the two typical histological patterns during the diagnostic testicular biopsy. The diagnosis of congenital or acquired SCOS can be refined by endocrine, chemical, immunohistochemical and molecular biology aids. Reduction of both sperm retrieval failure and unnecessary ovarian stimulation can be achieved by combination of these methods.",2000,"Human reproduction","10.1093/humrep/15.11.2269",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:9980307",21356
"16687380","Single-Phase Zero Reactive Power Wireless Power Transfer Topologies Based on Boucherot Bridge Circuit Concept","High reliability and cost effectiveness of power electronic components have resulted in high level of interest in wireless power transfer techniques among academic and industrial professionals. Since the major interest is directed toward automotive and rail industries for electromagnetically coupled fast battery charging systems, a special transformer with a large gap and relatively large leakage inductance is used. To achieve desired voltage and power levels with a reasonable compact-sized transformer, high frequencies in the order of 20-100 kHz are preferred, producing high levels of reactive power, which limit the amount of transferred power and efficiency if not compensated. There are four basic transformer compensation topologies reported in the literature, each being the combination of series and/or parallel compensations. This paper presents all four topologies and the associated input-to-output dependence based on a Boucherot bridge model of a transformer. Analytical modeling predictions are supported by finite-element analysis results to provide the proof of conceptual finding of this technology. Design procedures for each of the four configurations are presented in detail. A comparison study that highlights the merits and demerits of each configuration is given to help determine the appropriateness of each transformer configuration to a particular application.",2015,"Canadian Journal of Electrical and Computer Engineering","10.1109/CJECE.2015.2468057",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:16687380",21356
"18972414","Content-Adaptive Macroblock Partitioning scheme for error concealment of H.264/AVC coded video","In this paper, we propose a new temporal error concealment method for H.264/AVC coded video using the existing information of neighboring macroblock modes from the coded bit-stream. The lost macroblock is partitioned into eight possible types, and each partition is concealed with an estimated motion vector giving a smoother concealment. An overlapped block motion compensation technique is further used to avoid spatial discontinuities in the concealed regions. This helps to minimize the structural degradations and the blocking artifacts. Experimental results show that the proposed scheme achieves higher video quality values than the existing schemes.",2009,"2009 16th IEEE International Conference on Image Processing (ICIP)","10.1109/ICIP.2009.5414046",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:18972414",21356
"9902420","How advancement in biological network analysis methods empowers proteomics","Proteomics provides important information--that may not be inferable from indirect sources such as RNA or DNA--on key players in biological systems or disease states. However, it suffers from coverage and consistency problems. The advent of network-based analysis methods can help in overcoming these problems but requires careful application and interpretation. This review considers briefly current trends in proteomics technologies and understanding the causes of critical issues that need to be addressed--i.e., incomplete data coverage and inter-sample inconsistency. On the coverage issue, we argue that holistic analysis based on biological networks provides a suitable background on which more robust models and interpretations can be built upon; and we introduce some recently developed approaches. On consistency, group-based approaches based on identified clusters, as well as on properly integrated pathway databases, are particularly useful. Despite that protein interactions and pathway networks are still largely incomplete, given proper quality checks, applications and reasonably sized data sets, they yield valuable insights that greatly complement data generated from quantitative proteomics.",2012,"Proteomics","10.1002/pmic.201100321",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:9902420",21356
"66869757","The changing role of dividends: a firm-level study from the nineteenth to the twenty-first century","We investigate the changes in dividend policy for one of North America's oldest banks (and Canada's first bank), Bank of Montreal, over time by considering the rela- tionships between dividends, prices and earnings for this prominent firm. In the early part of the sample we find that annual dividend and earnings changes are highly variable, with dividend changes following changes in earnings and a larger portion of investors' returns coming from dividends. Since World War II dividend policy has been characterized by more stable and gradual increases in dividends, with more of investors' returns coming from capital gains. Overall, our results suggest that investors' perception of dividends has changed over time, allowing management to pay smaller dividends and reinvest funds in the firm. JEL classification: G21, G35",2006,"Canadian Journal of Economics","10.1111/j.1540-5982.2006.00391.x",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:66869757",21356
"23649097","Effects of postural control manipulation on visuomotor training performance: comparative data in healthy athletes.","Purpose/Background: ::: Visuomotor ability is an important parameter for neurologic function and effective sport performance. Adding a balance challenge during a structured eye‐hand coordination task, such as hitting lights on a light board (Dynavision™), has not been previously reported. Using Division I football players, the aim of this study was to determine normative data on a dual‐task performance regimen combining a visuomotor light board task with a balance task. The intent is to use such normative data and baseline data as part of a concussion management program.",2014,"International journal of sports physical therapy",NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:23649097",21356
"5867146","Serum levels of free light chain before and after chemotherapy in primary systemic AL amyloidosis","OBJECTIVE ::: Immunoglobulin-related free light chains (FLCs) in serum have recently become quantitatively detectable using the nephelometric assay in plasma cell disorders, including multiple myeloma and AL amyloidosis. To investigate whether FLCs are useful as a diagnostic and therapeutic marker in Japanese patients with primary systemic AL amyloidosis, we determined these values in serum before and after chemotherapy. ::: ::: ::: PATIENTS AND METHODS ::: The serum FLC analysis was carried out in 25 patients with primary systemic AL amyloidosis (mean age, 60.1+/-8.4 years). All of the patients were shown to have either ALkappa- or ALlambda-immunoreactive amyloid deposits on biopsied tissues. Thirteen patients were treated with VAD (vincristine, doxorubicin and dexamethasone) alone (n=6) or VAD and subsequent high-dose melphalan followed by autologous stem cell support (n=7), and serum FLCs were serially determined before and after the chemotherapy. ::: ::: ::: RESULTS ::: Before chemotherapy the amyloidogenic FLC was elevated in serum with or without abnormal e/e ratios in 24 patients, including 5 with undetectable M-protein in both serum and urine on immunofixation. After chemotherapy the amyloidogenic FLC in serum was significantly decreased irrespective of high-dose melphalan (p<0.05), and all the patients with normalized kappa/lambda ratios showed a good prognosis. ::: ::: ::: CONCLUSIONS ::: With respect to sensitivity and quantification serum FLCs will be a key marker for diagnosis and therapeutic effects in primary systemic AL amyloidosis. The prognosis of patients with this disease may be improved if the kappa/lambda ratio in serum can be normalized by intensive chemotherapy.",2005,"Internal medicine","10.1080/13506120601020280",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:5867146",21356
"8799015","Long-term safety of fentanyl sublingual spray in opioid-tolerant patients with breakthrough cancer pain","PURPOSE ::: The current study assessed the long-term safety of fentanyl sublingual spray for managing breakthrough cancer pain (BTCP). ::: ::: ::: METHODS ::: This open-label, multicenter study enrolled both de novo and rollover patients who completed a double-blind, efficacy trial. Eligible patients were ≥18 years of age and experiencing pain that was being managed with an around-the-clock opioid yet were experiencing ≤4 BTCP episodes daily and were opioid-tolerant (i.e., receiving ≥60 mg/day oral morphine or an equivalent dose of another opioid for ≥1 week). De novo patients initially entered a 21-day titration period to identify an effective dose of fentanyl sublingual spray (100-1600 μg), then entered a 90-day maintenance period. The incidence of adverse events (AEs), results of laboratory tests, vital sign assessments, and treatment satisfaction were assessed. ::: ::: ::: RESULTS ::: Of the 269 patients (de novo, 179; rollover, 90) who entered the maintenance period, 163 (60.6 %) completed the study; the primary reason for discontinuation was an AE (22.3 %). Eighty percent of patients identified an effective dose of fentanyl sublingual spray (median dose, 600 μg). The most common AEs differed from the titration period (nausea (13 %), vomiting (12 %), and somnolence (10 %)) to the maintenance period (malignant neoplasm progression (24 %), vomiting (16 %), and peripheral edema (12 %)). Few changes in laboratory parameters and vital sign assessments were observed. Patients generally reported being more satisfied with fentanyl sublingual spray than with their previous BTCP treatment. ::: ::: ::: CONCLUSIONS ::: This long-term maintenance study demonstrated that fentanyl sublingual spray was generally safe and well tolerated for managing BTCP over a 90-day period.",2015,"Supportive Care in Cancer","10.1007/s00520-015-3056-3",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:8799015",21356
"152458125","Waiving Our Rights: The Personal Data Collection Complex and Its Threat to Privacy and Civil Liberties","Preface:Crisis in the Personal Data CollectionComplex Acknowledgments Chapter 1: What Ever Became of the Fourth, Fifth, and Sixth Amendments? Chapter 2: From:""Collecting and Transmitting Credit Information,"" To: ""Assessing, Attitude, Motivation, and Behavior"" Chapter 3: Arbitrary and Capricious Standards Will Be Used Arbitrarily and Capriciously Chapter 4: Validity of ""Voluntary Waiver"" of Basic Civil and Constitutional Rights in Employment and Financial Transactions Chapter 5: Making a Mockery of ""Liberty of Contract"" Chapter 6: Can Congress Authorize a Secret Proprietary Masterfile on Every American? Afterword: The New Frontier of Civil Liberties: Mandatory ""Voluntary Waivers"" of Civil and Constitutional Rights: Appendix A: A liberal American University Goes Over to Lifetime Surveillance Appendix B: InfoLink's List of Federal/State/Court Credit Bureau Files Searches with Their Descriptions Appendix C: Consent to Ongoing Surveillance by Mobile Phone Operators, Public Utilities Companies, TV Cable Companies, Internet Service Providers, ... Appendix D: Model Authorization to Verify Information The Author Index of Names Index of Cases Index of Statutes",2012,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:152458125",21356
"44102479","Preparing Fresh Retinal Slices from Adult Zebrafish for Ex Vivo Imaging Experiments","The retina is a complex tissue that initiates and integrates the first steps of vision. Dysfunction of retinal cells is a hallmark of many blinding diseases, and future therapies hinge on fundamental understandings about how different retinal cells function normally. Gaining such information with biochemical methods has proven difficult because contributions of particular cell types are diminished in the retinal cell milieu. Live retinal imaging can provide a view of numerous biological processes on a subcellular level, thanks to a growing number of genetically encoded fluorescent biosensors. However, this technique has thus far been limited to tadpoles and zebrafish larvae, the outermost retinal layers of isolated retinas, or lower resolution imaging of retinas in live animals. Here we present a method for generating live ex vivo retinal slices from adult zebrafish for live imaging via confocal microscopy. This preparation yields transverse slices with all retinal layers and most cell types visible for performing confocal imaging experiments using perfusion. Transgenic zebrafish expressing fluorescent proteins or biosensors in specific retinal cell types or organelles are used to extract single-cell information from an intact retina. Additionally, retinal slices can be loaded with fluorescent indicator dyes, adding to the method's versatility. This protocol was developed for imaging Ca2+ within zebrafish cone photoreceptors, but with proper markers it could be adapted to measure Ca2+ or metabolites in Muller cells, bipolar and horizontal cells, microglia, amacrine cells, or retinal ganglion cells. The retinal pigment epithelium is removed from slices so this method is not suitable for studying that cell type. With practice, it is possible to generate serial slices from one animal for multiple experiments. This adaptable technique provides a powerful tool for answering many questions about retinal cell biology, Ca2+, and energy homeostasis.",2018,"Journal of visualized experiments : JoVE","10.3791/56977",,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:44102479",21356
"26323455","Ni(III)/(IV) Bis(dicarbollide) as a Fast, Noncorrosive Redox Shuttle for Dye-Sensitized Solar Cells","Nickel bis(dicarbollide) is used as a fast, one-electron outer sphere redox couple in dye-sensitized solar cells. Device performances with this anionic shuttle are investigated with different electrolyte concentrations and additives, using only 0.030 M of the Ni(III) bis(dicarbollide) to efficiently regenerate the ruthenium dye. Atomic layer deposition of Al2O3 on the nanoparticulate TiO2 photoanodes is further used to improve device performances, increasing current densities almost 2-fold and attaining power conversion efficiencies ∼10× greater than its metallocene analogue, ferrocene/ferrocenium. Open-circuit voltage decay is used to probe the kinetics of the Ni(III)/(IV) bis(dicarbollide) redox couple, and electron interception is found to be ∼103× slower than ferrocene/ferrocenium, explaining the large discrepancy in open-circuit voltage potentials between these two redox shuttles.",2010,"Journal of the American Chemical Society","10.1021/ja100396n",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:26323455",21356
"203979356","Tumor necrosis factor receptor in Egyptian patients with bipolar disorder during mania: a case–controlled study","Background The role of inflammation has received increasing attention as a potential pathophysiological mechanism in bipolar disorder (BD). Objective To compare the level of soluble tumor necrosis factor-α receptor 1 (sTNFR1) in manic state of BD with healthy controls and investigate the relation between its level and the severity of BD. Patients and methods Serum levels of sTNFR1 were measured with enzyme-linked immunosorbent assay techniques in 44 patients with BD-I during the manic episode and 88 healthy controls recruited from Kasr Al Ainy Hospital, Cairo University. The severity of the manic symptoms was assessed using Young Mania Rating Scale. Results The level of sTNFR1 was higher in patients with BD-I, with the most recent episode manic, than in healthy control. Patients with BD-I, with the most recent episode manic, with psychotic features had higher levels of sTNFR1 than those without psychotic features. sTNFR1 level correlated with Young Mania Rating Scale scores. Conclusion High level of sTNFR1 may be considered as state marker in manic episodes in patients with BD-I. The more severe the disease, the higher the level of sTNFR1.",2018,"Egyptian Journal of Psychiatry","10.4103/ejpsy.ejpsy_37_17",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:203979356",21356
"204048779","Cost Analysis of Inpatient Rehabilitation after Spinal Injury: A Retrospective Cohort Analysis","Objective The lifetime direct and indirect costs of spinal injury and spinal cord injury (SCI) increase as the severity of injury worsens. Despite the potential for substantial improvement in function with acute rehabilitation, the factors affecting its cost have not yet been evaluated. We used a proprietary hospital database to evaluate the direct costs of rehabilitation after spine injury. Methods A single-center, retrospective cohort cost analysis of patients with acute, traumatic spine injury treated at a tertiary facility from 2011 to 2017 was performed. Results In the 190 patients (mean age 46.1 ± 18.6 years, 76.3% males) identified, American Spinal Injury Association impairment scores on admission were 32.1% A, 14.7% B, 14.7% C, 33.2% D, and 1.1% E. Surgical treatment was performed in 179 (94.2%) cases. Most injuries were in the cervical spine (53.2%). A mean improvement of Functional Impairment Score of 30.7 ± 16.2 was seen after acute rehabilitation. Costs for care comprised facility (86.5%), pharmacy (9.2%), supplies (2.0%), laboratory (1.5%), and imaging (0.8%) categories. Injury level, injury severity, and prior inpatient surgical treatment did not affect the cost of rehabilitation. Higher injury severity (p = 0.0001, one-way ANOVA) and spinal level of injury (p = 0.001, one-way ANOVA) were associated with higher length of rehabilitation stay in univariate analysis. However, length of rehabilitation stay was the strongest independent predictor of higher-than-median cost (risk ratio = 1.56, 95% CI 1.21-2.0, p = 0.001) after adjusting for other factors. Conclusions Spine injury has a high upfront cost of care, with greater need for rehabilitation substantially affecting cost. Improving the efficacy of rehabilitation to reduce length of stay may be effective in reducing cost.",2019,"Cureus","10.7759/cureus.5747",,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:204048779",21356
"52226376","The Casualty of Investor Protection in Times of Economic Crisis","This article argues that Continental Casualty Co. v. Argentine Republic perverts the question of what constitutes a valid “state of necessity” defense in investment law by applying interpretations from trade law — as embodied in dispute resolution panel decisions by the World Trade Organization (WTO) — to dismiss Continental’s claim. The article explains that the tribunal’s decision is unfounded for three reasons. First, its reasoning departs from prescribed treaty interpretation methodology set out in the Vienna Convention on the Law of Treaties (VCLT) — the codified authority on treaty interpretation in international law. Second, while the language of the U.S.-Argentina BIT may be similar to language in trade texts, investment law and trade law have evolved separately from one another since that language was first used. Therefore, neither body of law is germane in interpreting the other. Third, the two bodies of law cannot be compared because they are distinct practice areas, each with its own purposes. Textual parallels they may share are not appropriate tools for interpretation. This article concludes by explaining how the Continental Casualty tribunal’s reasoning opens the door to watered down protection for investors abroad and could raise questions as to what rights foreign investors in the United States have in light of the United States’s recent economic restructuring.",2009,"Yale Law Journal",NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:52226376",21356
"207045506","Decreased susceptibility to chlorhexidine and prevalence of disinfectant resistance genes among clinical isolates ofStaphylococcus epidermidis","Staphylococcus epidermidis, despite regarded as a commensal, is recognized as a nosocomial pathogen usually by acting as an opportunist, especially in infections associated with implanted foreign b ...",2014,"APMIS : acta pathologica, microbiologica, et immunologica Scandinavica","10.1111/apm.12239",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:207045506",21356
"208316657","Association between flourishing mental health and occupational stress among workers of Tsukuba Science City, Japan: a cross-sectional study","BACKGROUND ::: Flourishing, defined as the coexistence of hedonic and eudaimonic well-being, is the most favorable end of the mental health spectrum. A growing body of evidence has demonstrated the association between flourishing mental health and favorable work-related outcomes. However, epidemiology of flourishing mental health is scarce in Japan. Moreover, the relationship between flourishing mental health and occupational stress has not been elaborated. Therefore, the aim of this study was to elucidate (1) the prevalence of flourishing mental health and (2) the association between flourishing mental health and occupational stress among Japanese workers. ::: ::: ::: METHODS ::: The present survey was conducted in from February to March 2017 via an anonymous, self-administered, and web-based questionnaire among workers in Tsukuba Science City, Japan. Mental Health Continuum Short Form was used to assess flourishing mental health. We performed binomial logistic regression analyses to calculate the adjusted odds ratios (AOR) and 95% confidence intervals (CI) of occupational stress for flourishing mental health, controlling for sociodemographic factors. ::: ::: ::: RESULTS ::: A total of 7012 respondents (4402 men, 2610 women) were analyzed. The overall prevalence of flourishing mental health among the respondents was 12.4%. Full-time (permanent) workers were less likely to be flourishing. Reward from work (AOR = 2.34, 95% CI = 2.04-2.68), support from colleagues and superiors (AOR = 1.67, 95% CI = 1.44-1.94), and workload (AOR = 1.19, 95% CI = 1.05-1.36) were positively associated with flourishing mental health, whereas mental workload (AOR = 0.65, 95% CI = 0.57-0.75) was inversely associated with flourishing mental health. ::: ::: ::: CONCLUSIONS ::: The findings of the present study shed light on the association between flourishing mental health and occupational stress.",2019,"Environmental Health and Preventive Medicine","10.1186/s12199-019-0823-7",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:208316657",21356
"9517670","Differential Regulation of the Variations Induced by Environmental Richness in Adult Neurogenesis as a Function of Time: A Dual Birthdating Analysis","Adult hippocampal neurogenesis (AHN) augments after environmental enrichment (EE) and it has been related to some of the anxiolytic, antidepressant and neuroprotective effects of EE. Indeed, it has been suggested that EE specifically modulates hippocampal neurogenic cell populations over the course of time. Here we have used dual-birthdating to study two subpopulations of newborn neuron in mice (Mus musculus): those born at the beginning and at the end of enrichment. In this way, we demonstrate that while short-term cell survival is upregulated after an initial 1 week period of enrichment in 2 month old female mice, after long-term enrichment (2 months) neither cell proliferation nor the survival of the younger newly born cell populations are distinguishable from that observed in non-enriched control mice. In addition, we show that the survival of older newborn neurons alone (i.e. those born at the beginning of the enrichment) is higher than in controls, due to the significantly lower levels of cell death. Indeed, these parameters are rapidly adjusted to the sudden cessation of the EE conditions. These findings suggest both an early selective, long-lasting effect of EE on the neurons born in the initial stages of enrichment, and a quick response when the environment again becomes impoverished. Therefore, EE induces differential effects on distinct subpopulations of newborn neurons depending on the age of the immature cells and on the duration of the EE itself. The interaction of these two parameters constitutes a new, specific regulation of these neurogenic populations that might account for the long-term enrichment's behavioral effects.",2010,"PLoS ONE","10.1371/journal.pone.0012188",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:9517670",21356
"1119669","Normalization of Height in Girls with Turner Syndrome after Long-Term Growth Hormone Treatment: Results of a Randomized Dose-Response Trial1","Short stature and ovarian failure are the main features in Turner syndrome (TS). To optimize GH and estrogen treatment, we studied 68 previously untreated girls with TS, age 2-11 yr, who were randomly assigned to one of three GH dosage groups: group A, 4 IU/m2 day (approximately 0.045 mg/kg x day); group B, first yr 4, thereafter 6 IU/m2 x day (approximately 0.0675 mg/kg/day); group C, first yr 4, second yr 6, thereafter 8 IU/m2 x day (approximately 0.090 mg/kg x day). In the first 4 yr of GH treatment, no estrogens for pubertal induction were given to the girls. Thereafter, girls started with 17beta-estradiol (5 microg/kg bw x day, orally) when they had reached the age of 12 yr. Subjects were followed up until attainment of adult height or until cessation of treatment because of satisfaction with the height achieved. Seven-year data of all girls were evaluated to compare the growth-promoting effects of three GH dosages during childhood. After 7 yr, 85% of the girls had reached a height within the normal range for healthy Dutch girls. The 7-yr increment in height SD-score was significantly higher in groups B and C than in group A. In addition, we evaluated the data of 32 of the 68 girls who had completed the trial after a mean duration of treatment of 7.3 yr (range, 5.0 - 8.75). Mean (SD) height was 158.8 cm (7.1), 161.0 cm (6.8), and 162.3 cm (6.1) in groups A, B, and C, respectively. The mean (SD) difference between predicted adult height before treatment and achieved height was 12.5 cm (2.1), 14.5 cm (4.0), and 16.0 cm (4.1) for groups A, B, and C, respectively, being significantly different between group A and group C. GH treatment was well tolerated in all three GH dosage groups. In conclusion, GH treatment starting in relatively young girls with TS results in normalization of height during childhood, as well as of adult height, in most of the individuals. With this GH and estrogen treatment regimen, most girls with TS can grow and develop much more in conformity with their healthy peers.",1999,"The Journal of clinical endocrinology and metabolism","10.1210/jcem.84.12.6241",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:1119669",21356
"188439739","Designing Jumping Task on Percent using PMRI and Collaborative Learning","Contrast to the shared task at the beginning of mathematics lesson, jumping task is the central part of the teaching that uses higher order thinking skills (HOTs) in Japan. In Indonesia, the curriculum 2013 revised stress on how to use HOTs in the mathematics lesson, the daily life context, and collaborative learning. The goal of this research to know the characteristics of the jumping task which valid, practical and useful supporting primary school students learning percents. This research uses design research as a method. In designing the content materials and their contexts, this research uses PMRI (Indonesian version of Realistic Mathematics Education instructional theory. Moreover, in the designing and implementing learning process, this research use lesson study for learning community (LSLC). Results of this research are valid and practical jumping tasks on mathematics topic percents. Students with low performance have difficulties in solving jumping tasks. However, with collaborative learning, students can answer the percent jumping tasks.",2019,"International Journal on Emerging Mathematics Education","10.12928/ijeme.v3i1.12208",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:188439739",21356
"1863663","An experimental evaluation of data distribution applications in tactical networks","Tactical Edge Networks are one of the most challenging communication environments, where node mobility, constrained devices, and the wide use of wireless ad hoc channels for communications cause frequent link disruption and network partitioning. Additionally, applications running in Tactical Edge Networks often follow one-to-many and many-to-many communication models that require the nodes' cooperation to enable data delivery. Many studies proposed the use of peer-to-peer systems in mobile ad hoc networks to remove any dependency on centralized nodes and to cope with link disruptions and network partitioning phenomena that derive from the extreme dynamicity of Tactical Edge Networks. In this paper, we compare the performance of file sharing in mobile ad hoc networks using an implementation of the BitTorrent peer-to-peer protocol and DisService, a middleware for information dissemination specifically designed for Tactical Edge Networks. DisService supports applications with routing and peer-to-peer content delivery in mobile ad hoc networks. We ran several experiments in an emulated environment to evaluate the performance of each solution when sharing large files. The obtained results show that TEN-specific solutions such as DisService can outperform traditional peer-to-peer solutions like BitTorrent.",2016,"MILCOM 2016 - 2016 IEEE Military Communications Conference","10.1109/MILCOM.2016.7795505",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:1863663",21356
"752789","'Secrets' that kill: crisis, custodianship and responsibility in ritual male circumcision in the Eastern Cape Province, South Africa.","This paper analyses a tension between traditional leaders and the post-apartheid government in South Africa, concerning the crisis in ritual male circumcision. Over the last two decades, following ritual male circumcision, thousands of youth have been admitted to hospitals, hundreds have undergone penile amputations and hundreds have died. Following the government's intervention through legislation and other health measures, traditional leaders allege that this is a violation of cultural rights enshrined in the Constitution. Drawing on newspaper and journal articles, books, policy documents, and legislation, as well as informal interviews with initiates and their parents and field observations in the Eastern Cape Province (2002-2009), this paper explores the validity of the traditional leaders' challenge, arguing that the crisis in the ritual should be seen in a broader context than the tension between traditional leaders and the state. Finally, the paper argues the tension between traditional leaders and government, and the sensational reporting of this by the media, unfortunately takes away focus from the health crisis in the ritual.",2010,"Social science & medicine","10.1016/j.socscimed.2009.11.016",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:752789",21356
"3908655","Protective Effects of Soy Oligopeptides in Ultraviolet B-Induced Acute Photodamage of Human Skin","Aim. We explored the effects of soy oligopeptides (SOP) in ultraviolet B- (UVB-) induced acute photodamage of human skin in vivo and foreskin ex vivo. Methods. We irradiated the forearm with 1.5 minimal erythemal dose (MED) of UVB for 3 consecutive days, establishing acute photodamage of skin, and topically applied SOP. Erythema index (EI), melanin index, stratum corneum hydration, and transepidermal water loss were measured by using Multiprobe Adapter 9 device. We irradiated foreskin ex vivo with the same dose of UVB (180 mJ/cm2) for 3 consecutive days and topically applied SOP. Sunburn cells were detected by using hematoxylin and eosin staining. Apoptotic cells were detected by using terminal deoxynucleotidyl transferase dUTP nick end labeling assay. Cyclobutane pyrimidine dimers (CPDs), p53 protein, Bax protein, and Bcl-2 protein were detected by using immunohistochemical staining. Results. Compared with UVB group, UVB-irradiated skin with topically applied SOP showed significantly decreased EI. Compared with UVB group, topical SOP significantly increased Bcl-2 protein expression and decreased CPDs-positive cells, sunburn cells, apoptotic cells, p53 protein expression, and Bax protein expressions in the epidermis of UVB-irradiated foreskin. Conclusion. Our study demonstrated that topical SOP can protect human skin against UVB-induced photodamage.",2016,"Oxidative Medicine and Cellular Longevity","10.1155/2016/5846865",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:3908655",21356
"196142705","Investigation of poverty indicators for designing case representation to determine urban poverty","Poverty in Malaysia is a controversial economic issue. Although poverty alleviation strategies in Malaysia have been acclaimed success by United Nation Development Programme (UNDP, 2013), new form of poverty emerged in urban area as a result of rapid economic growth and development. Poverty is a multifaceted phenomenon and different societies have different perceptions of poverty. These will led to uncertainty in determining of poverty. Most of welfare institutions in Malaysia measure poverty from the monetary perspective using monthly income or expenditure. In practice, conventional institutions such as Jabatan Kebajikan Masyarakat Malaysia (JKMM) use monetary approach in determining poverty through the Poverty Line Income (PLI). While, Islamic institutions adopt the monetary approach in determining poverty using Had Al-Kifayah (HAK). The objective of this paper is to explain the concept and analyze the uncertainty factors that have contributed to the incidence of poverty in urban area using PLI and HAK method. This study would highlight the similarities and differences of both the methods. A survey aided by a structured questionnaire was carried out on 300 selected households in the state of Kuala Lumpur and 150 household datasets are obtained from Department of Zakat, Islamic Center, UTM, Johor. This empirical study will able to use in designing case representation for case-based reasoning that will be implemented in future work.",2017,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:196142705",21356
