"paper_id","title","abstract","year","journal","doi","mag_field_of_study","has_pdf_parse","has_pdf_parsed_abstract","has_pdf_parsed_body_text","s2_url","seed"
"205020403","Is it naive to load only clopidogrel-naive patients prior to PCI?","This editorial refers to ‘Clopidogrel reloading in patients undergoing percutaneous coronary intervention on chronic clopidogrel therapy. Results of the ARMYDA-4 RELOAD (Antiplatelet therapy for Reduction of MYocardial Damage during Angioplasty) randomized trial’, by S. Di Sciascio et al. doi:10.1093/eurheartj/ehq081 ::: ::: Percutaneous coronary intervention (PCI) has become the predominant form of coronary revascularization in Europe and the USA. Although overall a safe procedure, PCI may be complicated by adverse events, with myocardial infarction (MI) and bleeding being the most frequent and important contributors to mortality and morbidity after the procedure. It is estimated that ∼25% of patients undergoing PCI may have significant post-procedural myonecrosis, as identified by creatinine kinase (CK) and CK-MB isoenzyme elevations, and that up to 50% of PCI patients develop post-procedural troponin elevations.1 The development of strategies that help prevent post-procedural MI has therefore been a major research interest in the field of interventional cardiology. ::: ::: Ever since the late 1990s, it is generally accepted that platelets, adhering and aggregating at sites of endothelial injury and mechanical plaque disruption, are the key determinants of PCI-related myocardial necrosis. Accordingly, several trials, including the Intracoronary Stenting and Antithrombotic Regimen (ISAR) trial,2 demonstrated that dual antiplatelet therapy with aspirin plus thienopyridines is efficient in reducing post-PCI ischaemic complications. Since then, dual antiplatelet therapy with the thienopyridine clopidogrel and aspirin has become an integral part of PCI treatment of patients presenting with various forms of coronary artery disease—ST elevation myocardial infarction (STEMI), non-ST elevation acute coronary syndrome (NSTE ACS), and stable angina. ::: ::: An important limitation of clopidogrel, however, lies in its pharmacokinetic and pharmacodynamic properties.3 Clopidogrel is a prodrug that has to undergo two sequential cytochrome P-450 (CYP)-dependent oxidation steps after intestinal absorption in order to be converted into its active metabolite. This leads to delayed onset of action and interindividual … ::: ::: *Corresponding author. Tel: + 49 89 12184578, Fax: +49 89 12184053, Email: kastrati{at}dhm.mhn.de",2010,"European heart journal","10.1093/eurheartj/ehq082",,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:205020403",21356
"1470186","A simulation approach: improving patient waiting time for multiphase patient flow of obstetrics and gynecology department (O&G Department) in local specialist centre","An outpatient clinic is a very complex department to manage. The management of the outpatient department should given greater emphasis on its medical facilities in order to ensure the services provided are in high quality, which conforms to customer or patient satisfaction. Long waiting time for treatment at the department is always the main problem faced by the management, and even worst the consultation time is tremendously shorter than the waiting time. This situation has been a common complaint by the patients and remains to occur even though an appointment system is implemented. The implementation of inefficient appointment and inconsistent service time contributes to the dissatisfaction among patients as well as giving a huge impact to the healthcare's overall operations. Therefore, the purpose of this study is to analyze the multiphase patient flow system in Obstetrics and Gynecology Department (O&G Department) of a specialist centre by developing a simulation model that illustrates the actual patient flow in the department. The Arena 7.0 software package is used to develop the simulation model in order to examine the patient flow, especially the waiting time involved. In addition, 120 questionnaires were distributed to patients to gather direct responds and opinions towards the services provided. The information gathered was used to aid the model improvement process. The result obtained from the simulation model shows that a long waiting time does exist in the system. Based on the developed simulation model, two proposed experimentation are being done to find the right solutions to reduce the patients' waiting time and at the same time enhanced the quality of services of the O&G Department. The proposed experimentation model can be effective to the system and is possible to be implemented in the department.",2010,"WSEAS Transactions on Mathematics archive",NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:1470186",21356
"17901668","Sox17 Promotes Cell Cycle Progression and Inhibits TGF-β/Smad3 Signaling to Initiate Progenitor Cell Behavior in the Respiratory Epithelium","The Sry-related high mobility group box transcription factor Sox17 is required for diverse developmental processes including endoderm formation, vascular development, and fetal hematopoietic stem cell maintenance. Expression of Sox17 in mature respiratory epithelial cells causes proliferation and lineage respecification, suggesting that Sox17 can alter adult lung progenitor cell fate. In this paper, we identify mechanisms by which Sox17 influences lung epithelial progenitor cell behavior and reprograms cell fate in the mature respiratory epithelium. Conditional expression of Sox17 in epithelial cells of the adult mouse lung demonstrated that cell cluster formation and respecification of alveolar progenitor cells toward proximal airway lineages were rapidly reversible processes. Prolonged expression of Sox17 caused the ectopic formation of bronchiolar-like structures with diverse respiratory epithelial cell characteristics in alveolar regions of lung. During initiation of progenitor cell behavior, Sox17 induced proliferation and increased the expression of the progenitor cell marker Sca-1 and genes involved in cell cycle progression. Notably, Sox17 enhanced cyclin D1 expression in vivo and activated cyclin D1 promoter activity in vitro. Sox17 decreased the expression of transforming growth factor-beta (TGF-beta)-responsive cell cycle inhibitors in the adult mouse lung, including p15, p21, and p57, and inhibited TGF-beta1-mediated transcriptional responses in vitro. Further, Sox17 interacted with Smad3 and blocked Smad3 DNA binding and transcriptional activity. Together, these data show that a subset of mature respiratory epithelial cells retains remarkable phenotypic plasticity and that Sox17, a gene required for early endoderm formation, activates the cell cycle and reinitiates multipotent progenitor cell behavior in mature lung cells.",2009,"PLoS ONE","10.1371/journal.pone.0005711",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:17901668",21356
"150622448","Educating for innovation: students’ perceptions of the learning environment and of their own innovation competence","Developing students’ innovation competence is becoming increasingly important in higher education, yet few studies have actually investigated whether current learning environments are aimed at promoting this competence and whether students perceive that they have mastered this competence. This study aimed to map students’ perceptions of the learning environment in terms of whether their schools’ curricula were directed towards developing innovation competence and their perceptions of their own innovation competence. A survey was created and administered to 130 students of Built Environment programs at eight Universities of Applied Sciences in the Netherlands. Students perceived a supportive learning environment for innovation competence only to a limited degree. On the other hand, students rated their own innovation competence moderately highly. Despite positive perceptions of students’ own innovation competence, the learning environment was only to a limited degree aimed at developing innovation competence. The results suggest that universities might need to focus more explicitly and structurally on the teaching and assessment of innovation competence.",2019,"Learning Environments Research","10.1007/s10984-019-09280-3",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:150622448",21356
"32036904","The Design and Application of a DSP Controller for the Light Axis Stabilization System","In this paper, a DSP controller based on the floating-point digital signal processor, TMS320C6713B, is proposed. It employs the embedded adaptive filter LMS (least mean squares) algorithm to control the light axis stabilization system. The DSP controller's hardware design and software design are presented, and the control system based on the DSP controller is built. The control system's experiment result is 26.7 dB, and it indicates that the DSP controller has better precision and real-time property",2006,"2006 6th World Congress on Intelligent Control and Automation","10.1109/WCICA.2006.1713576",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:32036904",21356
"32445921","Assessing the Accuracy of Three National Physician Sampling Frames","T o the Editor: We feel it is important to provide context and clarity on the use of the AMA Masterfile in the study by DesRoches et al. The study’s methodology has a core weakness that inhibits a meaningful comparison of the disparate databases. We believe the author should have explicitly noted the key differences in the databases that we believe influenced the outcome of the study. The authors selected the AMA’s Physician Preferred Mailing Address (PPMA) to compare against practice addresses from National Plan and Provider Enumeration System and SK&A despite the fact that the AMA PPMA is unique. Of the three databases examined, only the AMA Masterfile allows physicians the choice to include a preferred mailing address, which can, and often does, include a nonpractice address. The fact that the non-practice addresses in the AMA PPMA cannot be matched to NPPES or SK&A or validated by calling the physician’s office, does not make them inaccurate, as suggested by the study. The AMA utilizes its PPMA to successfully route over 25 million mail pieces to physicians annually. Additionally, the AMA processes over 65 million updates to the Masterfile annually, including approximately 31,000 address changes per month. This is the result of compiling data from over 2,000 public and syndicated data sources, including NPPES, and approximately 500,000 inbound and outbound phone interactions with physicians and their practices. For purposes of this study, it would have been more appropriate to include the AMA’s Primary Office Location (POLO), which is more in line with the type of address found in the NPPES and SK&A datasets. It is also important to note that Medical Marketing Service (MMS), the AMA Database Licensee that provided data for the study, did not return information for physicians who were deceased or retired, or who indicated that they do not wish to receive mail, which is important to factor into the NPI match rate results. There are numerous databases that contain information on physicians. It is important to understand the details of how each database is compiled and maintained, as well as the definitions of the various data elements included. Having this knowledge will allow researchers to make meaningful comparisons and intelligent decisions on what source best meets the needs of their project.",2015,"Journal of General Internal Medicine","10.1007/s11606-015-3483-3",,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:32445921",21356
"1895024","Mature (Benign) Cystic Retroperitoneal Teratoma Involving the Left Adrenal Gland in a 22-Year-Old Male: A Case Report and Literature Review","Primary retroperitoneal teratomas involving adrenal glands are exceedingly uncommon accounting for only 4% of all primary teratomas. They are more common in childhood and rarely occur in adults. Only a very few case reports have been documented in literature so far. Herein, we report a mature (benign) cystic retroperitoneal teratoma in the region of left adrenal gland in a 22-year-old otherwise healthy male patient who presented with a 1-month history of left flank pain. In addition, a literature review on teratomas is included.",2013,"Case Reports in Oncological Medicine","10.1155/2013/610280",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:1895024",21356
"21493155","Fuzzy Control with Genetic Algorithm in a Batch Bioreactor","In this study, the growth medium temperature in a batch bioreactor was controlled at the set point by using fuzzy model-based control method. Fuzzy control parameters which are membership functions and relation matrix were found using genetic algorithm. Heat input given from the immersed heater and the cooling water flow rate were selected as the manipulated variables in order to control the growth medium temperature in the bioreactor. Controller performance was tested in the face of different types of input variables. To eliminate the noise on the temperature measurements, first-order filter was used in the control algorithm. The achievement of the temperature control was analyzed in terms of both microorganism concentration which was reached at the end of the stationary phase and the performance criteria of Integral of the Absolute Error. It was concluded that the cooling flow rate was suitable as manipulated variable with regard to microorganism concentration. On the other hand, performance of the controller was satisfactory when the heat input given from the immersed heater was manipulated variable.",2013,"Applied Biochemistry and Biotechnology","10.1007/s12010-013-0488-4",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:21493155",21356
"29990973","Value addition of Palmyra palm and studies on the storage life","Palmyra palm (Borassus flabellifer L.) belonging to the family Palmae is referred to as tree of life with several uses including food, beverage, fibre, medicinal and timber. Unfortunately, the nutritionally enriched pulp of ripened palm has limited commercial use. Extraction of pulp has been accomplished by using water and heat to ensure maximum pulp recovery. Different recipes were tried for the preparation of two uncommon value added products like palm spread and palm toffee. On the basis of biochemical composition, organoleptic scores, microbial estimation and storage study both under ambient and refrigerated conditions; the suitable recipe was selected with the maximum acceptability. Gradual increase in total soluble solid (TSS), total sugar and reducing sugar while decrease in ascorbic acid, pH, β-carotene and protein content of processed products have been observed irrespective of storage condition. The results obtained from sensory evaluation and microbial status revealed that palm spread and toffee remained acceptable up to 9 months and 8 months, respectively at ambient temperature. The income per rupee investment for these two products was found to be remunerative.",2011,"Journal of Food Science and Technology","10.1007/s13197-011-0561-3",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:29990973",21356
"145555261","More Effective Choice in the Prisoner's Dilemma","This study reports and analyzes the results of the second round of the computer tournament for the iterated Prisoner's Dilemma. The object is to gain a deeper understanding of how to perform well in such a setting. The 62 entrants were able to draw lessons from the results of the first round and were able to design their entries to take these lessons into account. The results of the second round demonstrate a number of subtle pitfalls which specific types of decision rules can encounter. The winning rule was once again TIT FOR TAT, the rule which cooperates on the first move and then does what the other player did on the previous move. The analysis of the results shows the value of not being the first to defect, of being somewhat forgiving, but also the importance of being provocable. An analysis of hypothetical alternative tournaments demonstrates the robustness of the results.",1980,"Journal of Conflict Resolution","10.1177/002200278002400301",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:145555261",21356
"38660740","A Study of Different Angles for the New Spread Matrix for BSOFDM in UWB Channels","This paper presents a study into different angles for the new spread matrix developed for BSOFDM. It varies the angles for the matrix to develop different constellation schemes which are useful in overcoming the frequency selective channels which are encountered in mobile communication systems. Previously it has been discussed that this new matrix (the rotation matrix) has some advantages over Hadamard and the rotated Hadamard matrix in certain channels. This paper presents a study of varies angles with this new matrix over the UWB channels CM1 to CM4.",2007,"2007 Third International Conference on Wireless and Mobile Communications (ICWMC'07)","10.1109/ICWMC.2007.13",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:38660740",21356
"36497337","Application of Microwave Plasma Torch to Power Plant",NA,NA,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:36497337",21356
"53122953","Applying hydroxylamine for evaluating the simultaneous nitrification and denitrification reaction in a sequencing batch biofilm reactor",NA,NA,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:53122953",21356
"202547154","Short considerations about moral and religious foundation of commercial law",NA,NA,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:202547154",21356
"17634492","Milling optimisation of removal rate and accuracy with uncertainty: part 2: parameter variation",NA,2009,"International Journal of Materials and Product Technology","10.1504/ijmpt.2009.025211",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:17634492",21356
"211756350","Allocating Risk in Take-or-Pay Contracts: Are Force Majeure and Commercial Impracticability the Same Defense",NA,1988,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:211756350",21356
"57760719","The lord of the shares: combining attribute-based encryption and searchable encryption for flexible data sharing","Secure cloud storage is considered one of the most important issues that both businesses and end-users are considering before moving their private data to the cloud. Lately, we have seen some interesting approaches that are based either on the promising concept of Symmetric Searchable Encryption (SSE) or on the well-studied field of Attribute-Based Encryption (ABE). In the first case, researchers are trying to design protocols where users' data will be protected from both internal and external attacks without paying the necessary attention to the problem of user revocation. On the other hand, in the second case existing approaches address the problem of revocation. However, the overall efficiency of these systems is compromised since the proposed protocols are solely based on ABE schemes and the size of the produced ciphertexts and the time required to decrypt grows with the complexity of the access formula. In this paper, we propose a protocol that combines both SSE and ABE in a way that the main advantages of each scheme are used. The proposed protocol allows users to directly search over encrypted data by using an SSE scheme while the corresponding symmetric key that is needed for the decryption is protected via a Ciphertext-Policy Attribute-Based Encryption scheme.",2019,NA,"10.1145/3297280.3297297",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:57760719",21356
"16005799","Analysis and Synthesis of Music using Semiotic Intelligent System","This paper presents one of the possible ways of computer music perception and synthesis using intelligent systems. Music pieces express emotions which are defined by certain musical features. The author suggests using the semiotic intelligent system to analyze the emotions in music, tag music pieces according to their emotional content, and also create new music pieces that express certain defined emotions.",2007,"2007 4th IEEE Workshop on Intelligent Data Acquisition and Advanced Computing Systems: Technology and Applications","10.1109/IDAACS.2007.4488443",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:16005799",21356
"9314360","Improved self-management ability and well-being in older women after a short group intervention","In the present randomized controlled trial (RCT) it was investigated whether single women, 55 years of age and older, improved with regard to self-management ability, well-being, and social and emotional loneliness after having participated in a newly designed self-management group intervention based on the Self-Management of Well-being (SMW) theory. The expected mediating effect of self-management ability on well-being was not found. Although self-management ability, well-being and loneliness improved significantly in the intervention group immediately after the intervention, and also remained at this improved level after six months, there was also improvement in the control group after six months, rendering the longer-term differences between the groups non-significant. It can, however, be concluded that, although the longer-term effectiveness could not be proven, this SMW theory-based intervention seems to be useful in supporting older women to improve their self-management ability and well-being.",2006,"Aging & Mental Health","10.1080/13607860600841206",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:9314360",21356
"202735491","1 Downsizing , Firm Performance , and Income Distribution Evaluating the Labor Restructuring Program in Chinese Firms 1",NA,NA,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:202735491",21356
"115181545","Predicting Operational Stability for Organic Light‐Emitting Diodes with Exciplex Cohosts","Organic light‐emitting diodes (OLEDs) employing exciplex cohosts have gained attractive interest due to the promising high efficiency, low driving voltage, and potential low cost in future solid‐state lighting sources and full‐color displays. However, their device lifetime is still the most challenging weakness and rarely studied, which is regarded as a time consuming and complicated work. Therefore, a simplified but effective and comprehensive approach is demonstrated to give prediction for the exciplex cohosts operating lifespan and analyze their possible degradation mechanisms by considering molecular dissociated activation energy with internal exciton dynamics correlations. As a consequence, strong chemical bond stability for the hole transport moieties and rapid reactive exciton relaxation have the intrinsic talent to access potentially long‐lived exciplex cohosts, achieving an extended lifetime of 10169 h for the predicted long‐lived exciplex cohost OLEDs. Degradation behaviors further confirm that the deteriorated source is attributed to the formation of exciton quenchers and hole traps from excited states and charged‐excited states, respectively. The current findings establish a universal technique to screen the stable exciplex cohost candidates with economic time consumption and expenses.",2019,"Advanced science","10.1002/advs.201802246",,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:115181545",21356
"5803513","Growth Mechanism of Strain-Dependent Morphological Change in PEDOT:PSS Films","Understanding the mechanism of the strain-dependent conductivity change in polymers in stretched conditions is important. We observed a strain-induced growth of the conductive regions of PEDOT:PSS films, induced by a coalescence of conductive PEDOT-rich cores. This growth due to coalescence leads to a gradual decrease in the electrical resistivity up to 95%, independent of the thickness of the PEDOT:PSS films. The primary mechanism for the evolution of the PEDOT-rich cores proceeds by the cores growing larger as they consuming relatively smaller cores. This process is caused by a strain-induced local rearrangement of PEDOT segments in the vicinity of PSS shells around the cores and also changes the chemical environment in PEDOT, induced by the electron-withdrawing effects around the PEDOT chains. The strain-induced growth mechanism is beneficial to understanding the phenomenon of polymeric chain rearrangement in mechanical deformation and to modulating the electrical conductivity for practical applications.",2016,"Scientific reports","10.1038/srep25332",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:5803513",21356
"29908086","Meeting the Psychosocial Needs of Pacemaker Patients","A review of the literature concerning patients who have received permanently implanted cardiac pacemakers indicates that a substantial number of these patients experience difficulties in adjusting to their medical condition. Common feelings among these patients are anxiety and depression. It is suggested that difficulties often arise from the patient's misconceptions about the pacemaker and inadequate psychosocial support. To assist such patients in their adjustment, the Pacemaker Support Program was developed to provide psychosocial counseling and pacemaker education from the preoperative phase through to the outpatient pacemaker follow-up clinic phase. In the year of the program's operation a marked decline in adjustment problems has been observed, the program has been readily integrated into the hospital routine, and it has been enthusiastically accepted by both the hospital staff and the patients.",1975,"The International Journal of Psychiatry in Medicine","10.2190/68EL-UAHR-2QF3-8Y9W",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:29908086",21356
"12751858","Optimized creation of glioblastoma patient derived xenografts for use in preclinical studies","BackgroundGlioblastoma multiforme (GBM) is the most common and lethal brain tumor in adults, highlighting the need for novel treatment strategies. Patient derived xenografts (PDX) represent a valuable tool to accomplish this task.MethodsPDX were established by implanting GBM tissue subcutaneously. Engraftment success was compared between NMRI Foxn1nu and NOD/SCID as well as between fresh and cryopreserved tissue. Established PDX were analyzed histologically and molecularly. Five PDX were experimentally treated with different drugs to assess their potential for preclinical drug testing.ResultsEstablishment of PDX was attempted for 36 consecutive GBM cases with an overall success rate of 22.2% in NMRI Foxn1nu mice. No difference was observed between fresh or cryopreserved (20–1057 days) tissue in direct comparison (n = 10 cases). Additionally, engraftment was better in NOD/SCID mice (38.8%) directly compared to NMRI Foxn1nu mice (27.7%) (n = 18 cases). Molecular data and histology of the PDX compare well to the primary GBM. The experimental treatment revealed individual differences in the sensitivity towards several clinically relevant drugs.ConclusionsThe use of vitally frozen GBM tissue allows a more convenient workflow without efficiency loss. NOD/SCID mice appear to be better suited for initial engraftment of tumor tissue compared to NMRI Foxn1nu mice.",2017,"Journal of Translational Medicine","10.1186/s12967-017-1128-5",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:12751858",21356
"208194653","An Analysis of Carbon Tax Treatment within Canada’s Equalization Program",NA,NA,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:208194653",21356
"8617725","Mutations in the Drosophila glycoprotein hormone receptor, rickets, eliminate neuropeptide-induced tanning and selectively block a stereotyped behavioral program.","Adult insects achieve their final form shortly after adult eclosion by the combined effects of specialized behaviors that generate increased blood pressure, which causes cuticular expansion, and hormones, which plasticize and then tan the cuticle. We examined the molecular mechanisms contributing to these processes in Drosophila by analyzing mutants for the rickets gene. These flies fail to initiate the behavioral and tanning processes that normally follow ecdysis. Sequencing of rickets mutants and STS mapping of deficiencies confirmed that rickets encodes the glycoprotein hormone receptor DLGR2. Although rickets mutants produce and release the insect-tanning hormone bursicon, they do not melanize when injected with extracts containing bursicon. In contrast, mutants do melanize in response to injection of an analog of cyclic AMP, the second messenger for bursicon. Hence, rickets appears to encode a component of the bursicon response pathway, probably the bursicon receptor itself. Mutants also have a behavioral deficit in that they fail to initiate the behavioral program for wing expansion. A set of decapitation experiments utilizing rickets mutants and flies that lack cells containing the neuropeptide eclosion hormone, reveals a multicomponent control to the activation of this behavioral program.",2002,"The Journal of experimental biology",NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:8617725",21356
"14730249","Dynamic and Fault-Tolerant Clustering for Scientific Workflows","Task clustering has proven to be an effective method to reduce execution overhead and to improve the computational granularity of scientific workflow tasks executing on distributed resources. However, a job composed of multiple tasks may have a higher risk of suffering from failures than a single task job. In this paper, we conduct a theoretical analysis of the impact of transient failures on the runtime performance of scientific workflow executions. We propose a general task failure modeling framework that uses a maximum likelihood estimation-based parameter estimation process to model workflow performance. We further propose three fault-tolerant clustering strategies to improve the runtime performance of workflow executions in faulty execution environments. Experimental results show that failures can have significant impact on executions where task clustering policies are not fault-tolerant, and that our solutions yield makespan improvements in such scenarios. In addition, we propose a dynamic task clustering strategy to optimize the workflow's makespan by dynamically adjusting the clustering granularity when failures arise. A trace-based simulation of five real workflows shows that our dynamic method is able to adapt to unexpected behaviors, and yields better makespans when compared to static methods.",2016,"IEEE Transactions on Cloud Computing","10.1109/TCC.2015.2427200",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:14730249",21356
"3633748","Contribution of tumor endothelial cells to drug resistance: anti-angiogenic tyrosine kinase inhibitors act as p-glycoprotein antagonists","Tumor endothelial cells (TEC) differ from the normal counterpart, in both gene expression and functionality. TEC may acquire drug resistance, a characteristic that is maintained in vitro. There is evidence that TEC are more resistant to chemotherapeutic drugs, substrates of ATP-binding cassette (ABC) transporters. TEC express p-glycoprotein (encoded by ABCB1), while no difference in other ABC transporters was revealed compared to normal endothelia. A class of tyrosine kinase inhibitors (TKI), used as angiostatic compounds, interferes with the ATPase activity of p-glycoprotein, thus impairing its functionality. The exposure of ovarian adenocarcinoma TEC to the TKIs sunitinib or sorafenib was found to abrogate resistance (proliferation and motility) to doxorubicin and paclitaxel in vitro, increasing intracellular drug accumulation. A similar effect has been reported by the p-glycoprotein inhibitor verapamil. No beneficial effect was observed in combination with cytotoxic drugs that are not p-glycoprotein substrates. The current paper reviews the mechanisms of TEC chemoresistance and shows the role of p-glycoprotein in mediating such resistance. Inhibition of p-glycoprotein by anti-angiogenic TKI might contribute to the beneficial effect of these small molecules, when combined with chemotherapy, in counteracting acquired drug resistance.",2017,"Angiogenesis","10.1007/s10456-017-9549-6",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:3633748",21356
"199615984","Clinical efficacy of periosteal pedicle graft with subepithelial connective tissue graft in gingival recession coverage","Introduction: Correction of gingival recession (GR) involves eliminating the cause of recession and it often requires surgical correction. Subepithelial connective tissue graft (SCTG) technique by Langer and Langer provides excellent esthetics and is considered most predictable in obtaining marginal tissue recession coverage. However, the requirement of a second surgical procedure for harvesting CTG remote from planned site of recession coverage increases the chances of postoperative infection. There is also a limitation in the amount of graft that can be harvested and an increased operative time contributing to patient discomfort. Materials and Methods: Overcoming these difficulties has become possible with the introduction of “periosteal pedicle graft” (PPG). The study is a split-mouth design where patients with bilateral, isolated GR defects were treated using two different surgical techniques, i.e., PPG versus the SCTG in obtaining GR coverage. The objective was to analyze the comparative amount of root coverage and the gain in width of attached gingiva achieved by both the techniques. Results: All the clinical parameters evaluated were comparable between SCTG and PPG when recorded at 6 and 9 months posttreatment. Conclusion: Both techniques produced satisfactory and predictable results. PPG eliminated the need for the 2nd operative site, lesser intraoperative time, and hence, patient comfort was enhanced.",2019,"Journal of Indian Society of Periodontology","10.4103/jisp.jisp_676_18",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:199615984",21356
"215594717","Toxicology and teratology of the active ingredients of professional therapy MuscleCare products during pregnancy and lactation: a systematic review",NA,2015,"BMC Complementary and Alternative Medicine",NA,,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:215594717",21356
"214863775","Phosphatase and tensin homologue: a therapeutic target for SMA",NA,2017,"Signal Transduction and Targeted Therapy",NA,,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:214863775",21356
"54132414","Case of Recovery from Opium",NA,1815,"The London medical and physical journal",NA,,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:54132414",21356
"45375170","Compact Finite Difference Approximations for Space Fractional Diffusion Equations","In this paper, a compact difference operator, termed CWSGD, is designed to establish the quasi-compact finite difference schemes for approximating the space fractional diffusion equations in one and two dimensions. The method improves the spatial accuracy order of the weighted and shifted Grunwald difference (WSGD) scheme (Tian et al., arXiv:1201.5949 ) from 2 to 3. The numerical stability and convergence with respect to the discrete L 2 norm are theoretically analyzed. Numerical examples illustrate the effectiveness of the quasi-compact schemes and confirm the theoretical estimations.",2012,NA,"10.1007/s10915-012-9661-0",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:45375170",21356
"3208770","Effectiveness of global analysis in strict independence-based automatic parallelization","This paper presents a study of the effectiveness of global analysis in the parallelization of logic programs using strict independence. A number of well-known approximation domains are selected and tlieir usefulness for the ::: application in hand is explained. Also, methods for using the information provided by such domains to improve parallelization are proposed. Local and global analyses are built using these domains and such analyses are embedded in a complete parallelizing compiler. Then, the performance of the domains (and the system in general) is assessed for this application through a number of experiments. We argue that the results offer significant insight into the characteristics of these domains, the demands of the application, and the tradeoffs involved.",1994,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:3208770",21356
"16561232","Ireland’s medical brain drain: migration intentions of Irish medical students","To provide the optimum level of healthcare, it is important that the supply of well-trained doctors meets the demand. However, despite many initiatives, Ireland continues to have a shortfall of physicians, which has been projected to persist. Our study aimed to investigate the migration intentions of Irish medical students and identify the factors that influence their decisions in order to design appropriate interventions to sustain the supply of trained doctors in order to maintain a viable medical system. An online cross-sectional survey was undertaken of all Irish medical students studying in the Republic of Ireland. The survey included nominal, ordinal, and scale items to determine migration intentions, factors influencing their decisions, and understanding of the Irish healthcare system. A total of 2 273 medical students responded (37% response rate), of whom 1 519 were classified as Irish medical students (having completed secondary school in Ireland). Of these, 88% indicated they were either definitely migrating or contemplating migrating following graduation or completion of the pre-registration intern year. Forty percent expressed an intention of returning to Ireland within 5 years. The factors most influencing their decision to leave were career opportunities (85%), working conditions (83%), and lifestyle (80%). The migration intentions expressed in this study predict an immediate and severe threat to the sustainability of the Irish healthcare service. Urgent interventions such as providing information about career options and specialty training pathways are required. These must begin in the undergraduate phase and continue in postgraduate training and are needed to retain medical school graduates.",2015,"Human Resources for Health","10.1186/s12960-015-0003-9",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:16561232",21356
"141872155","Intercontinental Identity: The Right to the Identity in the Louisiana Civil Code",NA,2005,"Louisiana Law Review",NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:141872155",21356
"38193194","A simple solution for the carrier frequency offset estimation for tile-based OFDMA uplink","This paper examines the challenging carrier frequency offset (CFO) estimation problem in the tile-based orthogonal frequency division multiple access (OFDMA) uplink systems. The existing solutions to this problem are either restricted to less flexible subcarrier assignments or too complex to implement in practice. This paper proposes simple interative solutions with extremely low computational load, based on the repetitive structure of a tile-based training sequence. The proposed algorithm interaively estimates the multiple CFOs and compensates the inter-carrier interference (ICI) and multi-user interference (MUI). The CFO estimation is conducted without the need of exhaustive search and requires significantly lower complexity compared to any other existing algorithms. The algorithm is modified to achieve further complexity reduction by performing the compensation based on a banded matrix. The proposed algorithms can be used with any subcarrier assignment schemes. The simulation results show that the proposed algorithms provides remarkable computational saving with their performance closely approaching the Cramer-Rao Bound (CRB).",2009,"2009 15th Asia-Pacific Conference on Communications","10.1109/APCC.2009.5375608",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:38193194",21356
